image,object_type,object_name,eccentricity,bbox_x,bbox_y,bbox_width,bbox_height,centroid_x,centroid_y
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_1944_3129.png,0.2642885480602416,1944,3129,10,10,1949.0,3134.0
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_1031_3213.png,0.3768717074213135,1031,3213,11,10,1036.5,3218.0
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_1185_3240.png,0.0300178609793976,1185,3240,15,15,1192.5,3247.5
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_359_3267.png,0.0841191024192068,359,3267,11,11,364.5,3272.5
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_2325_3401.png,0.272839472391979,2325,3401,13,14,2331.5,3408.0
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_1446_3592.png,0.1666205361491964,1446,3592,18,17,1455.0,3600.5
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_2007_3696.png,0.2533674563809789,2007,3696,12,12,2013.0,3702.0
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_3798_3744.png,0.4646693129315771,3798,3744,13,12,3804.5,3750.0
Raw_Observation_012_Set2.tiff,star,star_Raw_Observation_012_Set2_3430_3956.png,0.122945787822553,3430,3956,12,12,3436.0,3962.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1468_895.png,0.137779028382074,1468,895,21,21,1478.5,905.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_2864_1263.png,0.2536240070333908,2864,1263,13,14,2870.5,1270.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_2341_1362.png,0.1164581180118629,2341,1362,17,17,2349.5,1370.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_2269_1408.png,0.2046582413998506,2269,1408,22,22,2280.0,1419.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1142_1555.png,0.2415303276163579,1142,1555,11,11,1147.5,1560.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_964_1560.png,0.1885245382874596,964,1560,17,17,972.5,1568.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_3463_1605.png,0.2804786936576757,3463,1605,15,14,3470.5,1612.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_3207_1692.png,0.2739816349600724,3207,1692,12,12,3213.0,1698.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1950_1765.png,0.1165341298633681,1950,1765,23,23,1961.5,1776.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_2517_1846.png,0.1538413091854705,2517,1846,14,15,2524.0,1853.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_657_1886.png,0.0553467778326244,657,1886,11,11,662.5,1891.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_446_1985.png,0.2086585772232281,446,1985,11,11,451.5,1990.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1484_2080.png,0.1611769488581722,1484,2080,14,14,1491.0,2087.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1721_2372.png,0.1931750210641882,1721,2372,14,15,1728.0,2379.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1408_2624.png,0.1521366167130927,1408,2624,16,16,1416.0,2632.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_4099_2630.png,0.18245815806803,4099,2630,16,16,4107.0,2638.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_2611_2639.png,0.3168571552016994,2611,2639,13,12,2617.5,2645.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1943_3128.png,0.2362046700144364,1943,3128,12,12,1949.0,3134.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1030_3212.png,0.1721670644964824,1030,3212,13,12,1036.5,3218.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1184_3239.png,0.1217608494585634,1184,3239,17,17,1192.5,3247.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_358_3266.png,0.2368230317817234,358,3266,13,13,364.5,3272.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_2324_3400.png,0.221767943160591,2324,3400,15,15,2331.5,3407.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_1446_3591.png,0.166213997254412,1446,3591,18,18,1455.0,3600.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_3790_3743.png,0.5268769796893173,3790,3743,14,13,3797.0,3749.5
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_013_Set2.tiff,star,star_Raw_Observation_013_Set2_3057_4025.png,0.2366380506113127,3057,4025,12,11,3063.0,4030.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1467_895.png,0.0918840741537777,1467,895,22,21,1478.0,905.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_2864_1264.png,0.2043713692328785,2864,1264,13,13,2870.5,1270.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_2341_1362.png,0.1876090269438662,2341,1362,17,17,2349.5,1370.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_2270_1408.png,0.2191383255366275,2270,1408,21,22,2280.5,1419.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1142_1555.png,0.2415303276163579,1142,1555,11,11,1147.5,1560.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_964_1560.png,0.1885245382874596,964,1560,17,17,972.5,1568.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_3463_1605.png,0.2500235339657132,3463,1605,15,14,3470.5,1612.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_3208_1692.png,0.2914350397860473,3208,1692,11,12,3213.5,1698.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1950_1765.png,0.1435676046506817,1950,1765,23,23,1961.5,1776.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_2517_1846.png,0.1524477348438742,2517,1846,14,15,2524.0,1853.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_657_1886.png,0.0559086884603946,657,1886,11,11,662.5,1891.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_446_1985.png,0.0,446,1985,11,11,451.5,1990.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1484_2080.png,0.2766631843682491,1484,2080,13,14,1490.5,2087.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1721_2372.png,0.2060746733958246,1721,2372,14,15,1728.0,2379.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1408_2624.png,0.1260380085576432,1408,2624,16,16,1416.0,2632.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_4099_2630.png,0.2601034933101268,4099,2630,16,15,4107.0,2637.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_2611_2639.png,0.1709512250435176,2611,2639,13,12,2617.5,2645.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1943_3128.png,0.2741354551637162,1943,3128,12,12,1949.0,3134.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1031_3212.png,0.3131993720049699,1031,3212,11,12,1036.5,3218.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1184_3239.png,0.1330918068227477,1184,3239,17,17,1192.5,3247.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_358_3266.png,0.1769397584207794,358,3266,13,13,364.5,3272.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_2324_3400.png,0.1742165798906558,2324,3400,15,15,2331.5,3407.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_3759_3741.png,0.511874604557959,3759,3741,14,13,3766.0,3747.5
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_014_Set2.tiff,star,star_Raw_Observation_014_Set2_3058_4025.png,0.1732091277464041,3058,4025,11,11,3063.5,4030.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1467_895.png,0.0486074734444119,1467,895,22,21,1478.0,905.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_2864_1264.png,0.2332534219184983,2864,1264,13,13,2870.5,1270.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_2341_1362.png,0.1788211052733118,2341,1362,17,17,2349.5,1370.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1440_1363.png,0.1878529503465574,1440,1363,13,13,1446.5,1369.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_2269_1408.png,0.1829933170713825,2269,1408,22,22,2280.0,1419.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1142_1555.png,0.201813017916061,1142,1555,11,11,1147.5,1560.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_964_1560.png,0.1592126181525268,964,1560,17,17,972.5,1568.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_3463_1605.png,0.228481100774414,3463,1605,15,15,3470.5,1612.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_3207_1692.png,0.2737304751732523,3207,1692,12,12,3213.0,1698.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1950_1765.png,0.1306322894778239,1950,1765,23,23,1961.5,1776.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_2516_1846.png,0.2176495821428664,2516,1846,15,15,2523.5,1853.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_657_1886.png,0.1989673537061091,657,1886,11,11,662.5,1891.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_446_1985.png,0.0,446,1985,11,11,451.5,1990.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1484_2080.png,0.1611769488581722,1484,2080,14,14,1491.0,2087.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1721_2372.png,0.2435477099396385,1721,2372,14,15,1728.0,2379.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1408_2624.png,0.1508988967466141,1408,2624,16,16,1416.0,2632.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_4099_2630.png,0.0635072934482348,4099,2630,16,16,4107.0,2638.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_2611_2638.png,0.1892674973316499,2611,2638,13,13,2617.5,2644.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1943_3128.png,0.2790282482764843,1943,3128,12,12,1949.0,3134.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1030_3212.png,0.1859922828457025,1030,3212,13,12,1036.5,3218.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1184_3239.png,0.1339950537217848,1184,3239,17,17,1192.5,3247.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_358_3266.png,0.1439590925184095,358,3266,13,13,364.5,3272.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_2324_3400.png,0.1396147920964595,2324,3400,15,15,2331.5,3407.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_1446_3591.png,0.1114898535753915,1446,3591,18,19,1455.0,3600.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_2006_3695.png,0.1682713096031184,2006,3695,14,13,2013.0,3701.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_3720_3739.png,0.5107046980562926,3720,3739,15,13,3727.5,3745.5
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_3429_3955.png,0.1496532688615643,3429,3955,14,14,3436.0,3962.0
Raw_Observation_015_Set2.tiff,star,star_Raw_Observation_015_Set2_3058_4024.png,0.2331672525468583,3058,4024,11,12,3063.5,4030.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1468_895.png,0.1678798205129196,1468,895,21,21,1478.5,905.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_2864_1264.png,0.3172353471535707,2864,1264,13,12,2870.5,1270.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_2341_1362.png,0.1578944805371133,2341,1362,17,17,2349.5,1370.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_2269_1408.png,0.1733128080938921,2269,1408,22,22,2280.0,1419.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_964_1560.png,0.1664533400024047,964,1560,17,17,972.5,1568.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_3463_1605.png,0.2244832978646365,3463,1605,15,14,3470.5,1612.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1246_1634.png,0.1885308228430683,1246,1634,21,21,1256.5,1644.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_3207_1692.png,0.3082999736914608,3207,1692,12,12,3213.0,1698.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1950_1765.png,0.1435676046506817,1950,1765,23,23,1961.5,1776.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_2516_1846.png,0.275942522723769,2516,1846,15,15,2523.5,1853.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_657_1886.png,0.2349188040037888,657,1886,11,11,662.5,1891.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_4315_1901.png,0.1150556053208855,4315,1901,19,19,4324.5,1910.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_446_1985.png,0.2086585772232281,446,1985,11,11,451.5,1990.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1484_2081.png,0.2300011414325961,1484,2081,13,13,1490.5,2087.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1721_2372.png,0.1291139758715231,1721,2372,14,15,1728.0,2379.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1408_2624.png,0.1450167615495629,1408,2624,16,16,1416.0,2632.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_4099_2630.png,0.2230443120264539,4099,2630,16,16,4107.0,2638.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_2611_2639.png,0.3229015362419255,2611,2639,13,12,2617.5,2645.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1943_3128.png,0.2550568087972992,1943,3128,12,12,1949.0,3134.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1030_3212.png,0.2533674563809789,1030,3212,12,12,1036.0,3218.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1184_3239.png,0.0127761697399572,1184,3239,17,17,1192.5,3247.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_358_3266.png,0.2368230317817234,358,3266,13,13,364.5,3272.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_2324_3400.png,0.1761929710253156,2324,3400,15,15,2331.5,3407.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_3682_3737.png,0.5195258493364444,3682,3737,14,12,3689.0,3743.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_016_Set2.tiff,star,star_Raw_Observation_016_Set2_3057_4025.png,0.2331672525468573,3057,4025,12,11,3063.0,4030.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1467_895.png,0.0918840741537777,1467,895,22,21,1478.0,905.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_2864_1264.png,0.3476787824933022,2864,1264,13,12,2870.5,1270.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_2341_1362.png,0.1261800224576422,2341,1362,17,17,2349.5,1370.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_2269_1408.png,0.1793305150410116,2269,1408,22,22,2280.0,1419.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1142_1555.png,0.265857400978395,1142,1555,11,11,1147.5,1560.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_964_1560.png,0.1812978315530275,964,1560,17,17,972.5,1568.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_3463_1605.png,0.200265014679624,3463,1605,15,15,3470.5,1612.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_3207_1692.png,0.2662686358139657,3207,1692,12,12,3213.0,1698.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1950_1765.png,0.1416232946275419,1950,1765,23,23,1961.5,1776.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_2517_1847.png,0.1622476326998802,2517,1847,14,14,2524.0,1854.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_657_1886.png,0.0559086884603946,657,1886,11,11,662.5,1891.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_446_1985.png,0.1207488615444091,446,1985,11,11,451.5,1990.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1484_2081.png,0.2814083977460553,1484,2081,14,13,1491.0,2087.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1721_2372.png,0.2309313727403593,1721,2372,14,15,1728.0,2379.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1408_2624.png,0.1602836523852818,1408,2624,16,16,1416.0,2632.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_4099_2630.png,0.18245815806803,4099,2630,16,16,4107.0,2638.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_2611_2638.png,0.273800596559877,2611,2638,13,13,2617.5,2644.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1943_3128.png,0.247895767070387,1943,3128,12,12,1949.0,3134.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1031_3212.png,0.179880633886435,1031,3212,12,12,1037.0,3218.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1184_3239.png,0.1615656378590397,1184,3239,17,17,1192.5,3247.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_358_3266.png,0.1439590925184095,358,3266,13,13,364.5,3272.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_2324_3400.png,0.1658338773912604,2324,3400,15,15,2331.5,3407.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_1446_3591.png,0.1114898535753915,1446,3591,18,19,1455.0,3600.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_3643_3734.png,0.497385257504951,3643,3734,15,13,3650.5,3740.5
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_017_Set2.tiff,star,star_Raw_Observation_017_Set2_3058_4025.png,0.1732091277464041,3058,4025,11,11,3063.5,4030.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1467_895.png,0.1013837818356266,1467,895,22,21,1478.0,905.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_3476_1052.png,0.1664905636285101,3476,1052,13,13,3482.5,1058.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_2864_1264.png,0.2664876054655756,2864,1264,13,13,2870.5,1270.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_2341_1362.png,0.1164581180118629,2341,1362,17,17,2349.5,1370.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_2269_1408.png,0.1669295396484837,2269,1408,22,22,2280.0,1419.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_964_1560.png,0.1274172101670713,964,1560,17,17,972.5,1568.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_3463_1605.png,0.2479475762397178,3463,1605,15,14,3470.5,1612.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_3208_1692.png,0.2914350397860473,3208,1692,11,12,3213.5,1698.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1950_1765.png,0.0984292340772653,1950,1765,23,23,1961.5,1776.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_2517_1846.png,0.2462125694187386,2517,1846,14,15,2524.0,1853.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_657_1886.png,0.1989673537061091,657,1886,11,11,662.5,1891.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_4315_1901.png,0.1150556053208855,4315,1901,19,19,4324.5,1910.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_446_1985.png,0.2454506759316675,446,1985,11,11,451.5,1990.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1484_2081.png,0.1509002034774069,1484,2081,13,13,1490.5,2087.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1721_2372.png,0.2060746733958246,1721,2372,14,15,1728.0,2379.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1408_2624.png,0.2479711693380961,1408,2624,16,16,1416.0,2632.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_4099_2630.png,0.2208510100167206,4099,2630,16,16,4107.0,2638.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_2611_2639.png,0.2965018386218334,2611,2639,13,12,2617.5,2645.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1943_3128.png,0.3016108050765682,1943,3128,12,12,1949.0,3134.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1031_3212.png,0.179880633886435,1031,3212,12,12,1037.0,3218.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1184_3239.png,0.1391685995383435,1184,3239,17,17,1192.5,3247.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_358_3266.png,0.213663326016836,358,3266,13,13,364.5,3272.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_2324_3400.png,0.1568247446965712,2324,3400,15,15,2331.5,3407.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_2006_3695.png,0.1682713096031184,2006,3695,14,13,2013.0,3701.5
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_3605_3732.png,0.5565586185241355,3605,3732,14,12,3612.0,3738.0
